"id","renewal","incentives"
62782,0.897177975667879,0
60206,0.897177975667879,0
109533,0.897177975667879,0
31952,0.079217780996786,0
31266,0.897177975667879,0
49517,0.897177975667879,0
52843,0.897177975667879,0
107949,0.897177975667879,0
50424,0.897177975667879,0
28080,0.897177975667879,0
63289,0.897177975667879,0
59792,0.897177975667879,0
8600,0.897177975667879,0
30415,0.897177975667879,0
92033,0.897177975667879,0
51339,0.897177975667879,0
104556,0.897177975667879,0
67550,0.897177975667879,0
71744,0.897177975667879,0
49589,0.897177975667879,0
17018,0.897177975667879,0
34936,0.236017100106876,0
110058,0.897177975667879,0
67668,0.897177975667879,0
75859,0.897177975667879,0
38878,0.897177975667879,0
107894,0.897177975667879,0
63438,0.897177975667879,0
75713,0.897177975667879,0
15713,0.897177975667879,0
34402,0.897177975667879,0
40084,0.897177975667879,0
64940,0.897177975667879,0
66279,0.897177975667879,0
77818,0.897177975667879,0
63889,0.897177975667879,0
48861,0.897177975667879,0
26520,0.897177975667879,0
66559,0.897177975667879,0
24068,0.079217780996786,0
20211,0.897177975667879,0
86715,0.897177975667879,0
68601,0.897177975667879,0
95696,0.897177975667879,0
60049,0.897177975667879,0
7620,0.897177975667879,0
42468,0.897177975667879,0
106475,0.897177975667879,0
43145,0.897177975667879,0
102597,0.897177975667879,0
93680,0.897177975667879,0
37065,0.897177975667879,0
49472,0.897177975667879,0
45364,0.897177975667879,0
112287,0.897177975667879,0
90044,0.897177975667879,0
40999,0.897177975667879,0
93637,0.897177975667879,0
47689,0.897177975667879,0
15068,0.897177975667879,0
67323,0.897177975667879,0
285,0.897177975667879,0
76543,0.897177975667879,0
52901,0.236017100106876,0
10299,0.897177975667879,0
8199,0.079217780996786,0
10875,0.236017100106876,0
36812,0.897177975667879,0
110,0.897177975667879,0
25682,0.897177975667879,0
7331,0.897177975667879,0
76947,0.897177975667879,0
28303,0.897177975667879,0
32212,0.897177975667879,0
18692,0.897177975667879,0
75865,0.897177975667879,0
74466,0.897177975667879,0
81378,0.897177975667879,0
85492,0.897177975667879,0
67992,0.897177975667879,0
12527,0.897177975667879,0
48212,0.897177975667879,0
61180,0.897177975667879,0
56340,0.897177975667879,0
64227,0.897177975667879,0
35539,0.897177975667879,0
9233,0.897177975667879,0
97645,0.897177975667879,0
106742,0.079217780996786,0
84955,0.897177975667879,0
36443,0.897177975667879,0
2970,0.079217780996786,0
48583,0.897177975667879,0
67490,0.897177975667879,0
45242,0.897177975667879,0
83608,0.897177975667879,0
86807,0.897177975667879,0
92793,0.897177975667879,0
32458,0.897177975667879,0
18258,0.897177975667879,0
93246,0.897177975667879,0
29747,0.897177975667879,0
44469,0.897177975667879,0
18998,0.897177975667879,0
100686,0.897177975667879,0
21670,0.897177975667879,0
106701,0.897177975667879,0
21844,0.897177975667879,0
61174,0.897177975667879,0
933,0.897177975667879,0
563,0.897177975667879,0
90185,0.897177975667879,0
29080,0.897177975667879,0
32967,0.897177975667879,0
110889,0.897177975667879,0
54059,0.897177975667879,0
86664,0.897177975667879,0
72104,0.897177975667879,0
82239,0.897177975667879,0
59755,0.897177975667879,0
1785,0.897177975667879,0
36377,0.897177975667879,0
73334,0.079217780996786,0
26731,0.897177975667879,0
78548,0.897177975667879,0
54472,0.897177975667879,0
70631,0.897177975667879,0
44942,0.897177975667879,0
54130,0.897177975667879,0
11938,0.897177975667879,0
15837,0.897177975667879,0
64537,0.897177975667879,0
65402,0.897177975667879,0
18680,0.897177975667879,0
69375,0.897177975667879,0
71042,0.897177975667879,0
69164,0.897177975667879,0
19288,0.897177975667879,0
17115,0.897177975667879,0
105949,0.897177975667879,0
55257,0.897177975667879,0
6583,0.897177975667879,0
24751,0.897177975667879,0
19545,0.897177975667879,0
38187,0.897177975667879,0
38983,0.897177975667879,0
100340,0.897177975667879,0
71337,0.897177975667879,0
73505,0.897177975667879,0
240,0.897177975667879,0
83153,0.897177975667879,0
371,0.897177975667879,0
50283,0.897177975667879,0
31513,0.897177975667879,0
24174,0.897177975667879,0
46907,0.897177975667879,0
94141,0.897177975667879,0
5483,0.897177975667879,0
91282,0.897177975667879,0
41378,0.897177975667879,0
7904,0.897177975667879,0
41632,0.897177975667879,0
84817,0.897177975667879,0
54335,0.897177975667879,0
52362,0.897177975667879,0
21141,0.897177975667879,0
8040,0.897177975667879,0
13042,0.897177975667879,0
40276,0.897177975667879,0
1203,0.897177975667879,0
54902,0.897177975667879,0
42127,0.897177975667879,0
61200,0.897177975667879,0
29807,0.897177975667879,0
32558,0.897177975667879,0
25499,0.897177975667879,0
71523,0.897177975667879,0
38791,0.897177975667879,0
12101,0.897177975667879,0
4730,0.897177975667879,0
17126,0.897177975667879,0
85187,0.897177975667879,0
16129,0.897177975667879,0
51250,0.897177975667879,0
112931,0.897177975667879,0
17857,0.897177975667879,0
31762,0.897177975667879,0
87034,0.236017100106876,0
59018,0.897177975667879,0
81008,0.897177975667879,0
91203,0.897177975667879,0
111875,0.897177975667879,0
70722,0.897177975667879,0
55926,0.897177975667879,0
67538,0.897177975667879,0
113041,0.897177975667879,0
30934,0.897177975667879,0
87109,0.897177975667879,0
26979,0.897177975667879,0
61557,0.897177975667879,0
29950,0.897177975667879,0
17,0.897177975667879,0
68226,0.897177975667879,0
79507,0.897177975667879,0
23107,0.897177975667879,0
27741,0.897177975667879,0
34314,0.897177975667879,0
79354,0.897177975667879,0
97813,0.897177975667879,0
730,0.897177975667879,0
19260,0.897177975667879,0
79119,0.897177975667879,0
77689,0.897177975667879,0
36363,0.897177975667879,0
6264,0.897177975667879,0
26935,0.897177975667879,0
78464,0.897177975667879,0
44785,0.897177975667879,0
31835,0.897177975667879,0
42606,0.897177975667879,0
55554,0.897177975667879,0
106579,0.236017100106876,0
68977,0.897177975667879,0
85323,0.897177975667879,0
85288,0.897177975667879,0
52701,0.897177975667879,0
107848,0.897177975667879,0
97392,0.897177975667879,0
57996,0.897177975667879,0
113716,0.897177975667879,0
97317,0.897177975667879,0
16466,0.897177975667879,0
38691,0.897177975667879,0
49638,0.897177975667879,0
541,0.079217780996786,0
45882,0.897177975667879,0
18853,0.897177975667879,0
4572,0.897177975667879,0
99403,0.897177975667879,0
55514,0.897177975667879,0
103119,0.236017100106876,0
64141,0.897177975667879,0
76939,0.897177975667879,0
17453,0.897177975667879,0
107821,0.897177975667879,0
62063,0.897177975667879,0
108737,0.897177975667879,0
110123,0.897177975667879,0
109498,0.897177975667879,0
108324,0.897177975667879,0
10990,0.079217780996786,0
18649,0.897177975667879,0
90653,0.897177975667879,0
98585,0.897177975667879,0
9888,0.897177975667879,0
61129,0.897177975667879,0
26829,0.236017100106876,0
110111,0.897177975667879,0
56138,0.079217780996786,0
27858,0.897177975667879,0
86241,0.897177975667879,0
8305,0.897177975667879,0
19363,0.897177975667879,0
48827,0.897177975667879,0
38241,0.897177975667879,0
41847,0.897177975667879,0
23347,0.897177975667879,0
2423,0.079217780996786,0
32271,0.897177975667879,0
49130,0.897177975667879,0
8225,0.897177975667879,0
88846,0.897177975667879,0
34908,0.079217780996786,0
45794,0.897177975667879,0
64211,0.897177975667879,0
2611,0.897177975667879,0
69544,0.897177975667879,0
90530,0.897177975667879,0
40940,0.897177975667879,0
9467,0.897177975667879,0
77485,0.897177975667879,0
106783,0.897177975667879,0
110503,0.897177975667879,0
20612,0.897177975667879,0
51833,0.897177975667879,0
11543,0.897177975667879,0
38547,0.897177975667879,0
110186,0.897177975667879,0
16478,0.897177975667879,0
110370,0.897177975667879,0
2582,0.897177975667879,0
55197,0.897177975667879,0
66699,0.897177975667879,0
85881,0.897177975667879,0
100517,0.897177975667879,0
113642,0.897177975667879,0
25917,0.897177975667879,0
39337,0.897177975667879,0
91854,0.897177975667879,0
102173,0.897177975667879,0
67598,0.897177975667879,0
3318,0.897177975667879,0
111501,0.897177975667879,0
55471,0.897177975667879,0
56699,0.897177975667879,0
36379,0.897177975667879,0
39126,0.897177975667879,0
45286,0.897177975667879,0
62671,0.897177975667879,0
108685,0.897177975667879,0
53311,0.897177975667879,0
76703,0.079217780996786,0
40596,0.897177975667879,0
33861,0.897177975667879,0
105734,0.897177975667879,0
63398,0.897177975667879,0
95002,0.079217780996786,0
27839,0.897177975667879,0
35984,0.897177975667879,0
38573,0.897177975667879,0
53998,0.897177975667879,0
105924,0.897177975667879,0
33061,0.236017100106876,0
23505,0.897177975667879,0
29143,0.897177975667879,0
26013,0.897177975667879,0
61739,0.897177975667879,0
36627,0.897177975667879,0
68964,0.897177975667879,0
41861,0.897177975667879,0
81967,0.897177975667879,0
17243,0.897177975667879,0
83527,0.897177975667879,0
62335,0.897177975667879,0
97278,0.897177975667879,0
75436,0.897177975667879,0
57411,0.897177975667879,0
49715,0.897177975667879,0
61363,0.236017100106876,0
99711,0.897177975667879,0
108464,0.897177975667879,0
50910,0.897177975667879,0
29695,0.897177975667879,0
19978,0.897177975667879,0
109491,0.897177975667879,0
30458,0.897177975667879,0
102908,0.897177975667879,0
31485,0.897177975667879,0
14662,0.897177975667879,0
35264,0.897177975667879,0
95210,0.897177975667879,0
19350,0.897177975667879,0
8891,0.897177975667879,0
82982,0.897177975667879,0
90861,0.897177975667879,0
4887,0.897177975667879,0
95441,0.897177975667879,0
109730,0.897177975667879,0
86149,0.897177975667879,0
84028,0.897177975667879,0
70235,0.897177975667879,0
107798,0.897177975667879,0
83208,0.897177975667879,0
100504,0.897177975667879,0
98598,0.897177975667879,0
91456,0.897177975667879,0
77699,0.897177975667879,0
86884,0.897177975667879,0
54632,0.897177975667879,0
94363,0.897177975667879,0
73097,0.079217780996786,0
1532,0.897177975667879,0
14207,0.897177975667879,0
78777,0.897177975667879,0
73798,0.897177975667879,0
12878,0.897177975667879,0
49661,0.897177975667879,0
56981,0.897177975667879,0
70185,0.897177975667879,0
59851,0.897177975667879,0
107483,0.897177975667879,0
76527,0.897177975667879,0
63588,0.897177975667879,0
40883,0.897177975667879,0
92065,0.897177975667879,0
92667,0.897177975667879,0
88987,0.897177975667879,0
57025,0.897177975667879,0
94299,0.897177975667879,0
70371,0.897177975667879,0
67464,0.897177975667879,0
65614,0.897177975667879,0
97224,0.897177975667879,0
82015,0.897177975667879,0
57111,0.897177975667879,0
89018,0.897177975667879,0
21914,0.897177975667879,0
17041,0.897177975667879,0
65029,0.897177975667879,0
91948,0.897177975667879,0
38033,0.897177975667879,0
44878,0.897177975667879,0
21725,0.897177975667879,0
1984,0.897177975667879,0
10796,0.897177975667879,0
111869,0.897177975667879,0
71905,0.897177975667879,0
31724,0.897177975667879,0
35676,0.897177975667879,0
24135,0.897177975667879,0
19381,0.897177975667879,0
109279,0.897177975667879,0
44173,0.897177975667879,0
41794,0.897177975667879,0
32555,0.897177975667879,0
5460,0.897177975667879,0
19210,0.897177975667879,0
108312,0.897177975667879,0
18506,0.897177975667879,0
49761,0.897177975667879,0
50722,0.236017100106876,0
22172,0.897177975667879,0
55784,0.897177975667879,0
81365,0.897177975667879,0
18071,0.897177975667879,0
49545,0.897177975667879,0
47832,0.897177975667879,0
41763,0.897177975667879,0
86331,0.897177975667879,0
9178,0.897177975667879,0
5035,0.897177975667879,0
36361,0.897177975667879,0
91169,0.897177975667879,0
79064,0.079217780996786,0
7966,0.897177975667879,0
18685,0.897177975667879,0
99109,0.897177975667879,0
233,0.897177975667879,0
86917,0.897177975667879,0
100637,0.897177975667879,0
89914,0.897177975667879,0
62554,0.897177975667879,0
76687,0.079217780996786,0
55104,0.897177975667879,0
25341,0.897177975667879,0
58071,0.897177975667879,0
7151,0.897177975667879,0
21041,0.897177975667879,0
41724,0.897177975667879,0
91225,0.897177975667879,0
81936,0.897177975667879,0
19787,0.897177975667879,0
29633,0.897177975667879,0
13823,0.897177975667879,0
19103,0.897177975667879,0
27504,0.897177975667879,0
8398,0.897177975667879,0
36490,0.897177975667879,0
54757,0.897177975667879,0
16781,0.897177975667879,0
8919,0.897177975667879,0
54532,0.897177975667879,0
21472,0.897177975667879,0
107085,0.897177975667879,0
1691,0.897177975667879,0
58738,0.897177975667879,0
18469,0.897177975667879,0
13532,0.079217780996786,0
34351,0.897177975667879,0
6487,0.897177975667879,0
55919,0.897177975667879,0
41437,0.897177975667879,0
15763,0.897177975667879,0
13375,0.897177975667879,0
73018,0.897177975667879,0
27358,0.079217780996786,0
47857,0.897177975667879,0
28430,0.897177975667879,0
39036,0.897177975667879,0
49493,0.897177975667879,0
82147,0.897177975667879,0
8958,0.897177975667879,0
46998,0.897177975667879,0
53193,0.897177975667879,0
89825,0.897177975667879,0
104055,0.897177975667879,0
45162,0.897177975667879,0
105597,0.897177975667879,0
76271,0.897177975667879,0
6384,0.897177975667879,0
55047,0.897177975667879,0
106361,0.897177975667879,0
44462,0.897177975667879,0
77449,0.897177975667879,0
108619,0.897177975667879,0
23457,0.897177975667879,0
76950,0.079217780996786,0
63395,0.897177975667879,0
96752,0.897177975667879,0
95217,0.897177975667879,0
71818,0.897177975667879,0
72519,0.897177975667879,0
22917,0.897177975667879,0
87293,0.897177975667879,0
18272,0.897177975667879,0
2931,0.897177975667879,0
74633,0.897177975667879,0
35661,0.236017100106876,0
90892,0.897177975667879,0
33889,0.897177975667879,0
95607,0.897177975667879,0
113189,0.897177975667879,0
107501,0.897177975667879,0
89926,0.897177975667879,0
1687,0.897177975667879,0
67293,0.897177975667879,0
11304,0.897177975667879,0
1634,0.897177975667879,0
58090,0.897177975667879,0
16935,0.897177975667879,0
49664,0.897177975667879,0
17568,0.897177975667879,0
100524,0.897177975667879,0
109870,0.897177975667879,0
99916,0.897177975667879,0
80442,0.897177975667879,0
78314,0.897177975667879,0
82666,0.897177975667879,0
74541,0.897177975667879,0
12496,0.897177975667879,0
2063,0.897177975667879,0
40085,0.897177975667879,0
16182,0.897177975667879,0
86105,0.897177975667879,0
29912,0.897177975667879,0
4012,0.897177975667879,0
93060,0.897177975667879,0
67130,0.897177975667879,0
8778,0.897177975667879,0
95269,0.897177975667879,0
13206,0.897177975667879,0
97228,0.897177975667879,0
48811,0.897177975667879,0
73434,0.897177975667879,0
46635,0.897177975667879,0
22555,0.897177975667879,0
33934,0.897177975667879,0
13105,0.897177975667879,0
57861,0.897177975667879,0
105664,0.897177975667879,0
35603,0.897177975667879,0
104415,0.897177975667879,0
44330,0.897177975667879,0
72098,0.897177975667879,0
83169,0.897177975667879,0
49568,0.897177975667879,0
103402,0.897177975667879,0
10115,0.897177975667879,0
66247,0.897177975667879,0
37717,0.897177975667879,0
63887,0.897177975667879,0
93327,0.236017100106876,0
18725,0.897177975667879,0
29920,0.897177975667879,0
41571,0.897177975667879,0
72077,0.897177975667879,0
64670,0.897177975667879,0
92872,0.897177975667879,0
22910,0.897177975667879,0
32754,0.897177975667879,0
77665,0.897177975667879,0
63726,0.897177975667879,0
3463,0.897177975667879,0
52488,0.079217780996786,0
34107,0.897177975667879,0
70799,0.897177975667879,0
61235,0.897177975667879,0
19066,0.897177975667879,0
18470,0.897177975667879,0
82082,0.897177975667879,0
99249,0.897177975667879,0
41481,0.897177975667879,0
79190,0.897177975667879,0
10673,0.897177975667879,0
34472,0.079217780996786,0
102923,0.897177975667879,0
28970,0.897177975667879,0
75959,0.897177975667879,0
23354,0.897177975667879,0
92852,0.079217780996786,0
3078,0.897177975667879,0
40073,0.897177975667879,0
56926,0.897177975667879,0
47639,0.897177975667879,0
71239,0.897177975667879,0
35429,0.897177975667879,0
7495,0.897177975667879,0
46620,0.897177975667879,0
5384,0.236017100106876,0
110254,0.897177975667879,0
87763,0.897177975667879,0
60949,0.897177975667879,0
13918,0.236017100106876,0
48935,0.897177975667879,0
2270,0.897177975667879,0
107214,0.897177975667879,0
4173,0.897177975667879,0
90515,0.897177975667879,0
63265,0.897177975667879,0
93802,0.897177975667879,0
63048,0.897177975667879,0
1499,0.897177975667879,0
33354,0.897177975667879,0
83481,0.897177975667879,0
82136,0.897177975667879,0
79878,0.897177975667879,0
78817,0.079217780996786,0
70116,0.236017100106876,0
54980,0.897177975667879,0
5119,0.236017100106876,0
49740,0.897177975667879,0
73923,0.897177975667879,0
13682,0.897177975667879,0
61096,0.897177975667879,0
106233,0.897177975667879,0
113185,0.897177975667879,0
71792,0.897177975667879,0
3216,0.079217780996786,0
33653,0.897177975667879,0
39852,0.079217780996786,0
86397,0.897177975667879,0
74310,0.897177975667879,0
7129,0.897177975667879,0
52695,0.897177975667879,0
3993,0.897177975667879,0
111278,0.897177975667879,0
31289,0.897177975667879,0
29167,0.897177975667879,0
14626,0.897177975667879,0
33757,0.897177975667879,0
32299,0.897177975667879,0
110815,0.897177975667879,0
34672,0.897177975667879,0
100599,0.897177975667879,0
24307,0.897177975667879,0
35824,0.897177975667879,0
35223,0.897177975667879,0
109522,0.897177975667879,0
53697,0.897177975667879,0
96339,0.897177975667879,0
90929,0.897177975667879,0
94354,0.897177975667879,0
377,0.897177975667879,0
34327,0.897177975667879,0
36935,0.079217780996786,0
13879,0.897177975667879,0
5177,0.897177975667879,0
73525,0.897177975667879,0
41672,0.897177975667879,0
85947,0.897177975667879,0
78379,0.897177975667879,0
52171,0.897177975667879,0
9782,0.897177975667879,0
46775,0.897177975667879,0
24894,0.897177975667879,0
98745,0.897177975667879,0
67718,0.897177975667879,0
75786,0.897177975667879,0
61700,0.897177975667879,0
93766,0.897177975667879,0
113194,0.236017100106876,0
435,0.897177975667879,0
107639,0.897177975667879,0
51786,0.236017100106876,0
42888,0.897177975667879,0
109174,0.897177975667879,0
83561,0.897177975667879,0
92930,0.897177975667879,0
59086,0.897177975667879,0
68356,0.897177975667879,0
58921,0.897177975667879,0
4613,0.897177975667879,0
57587,0.236017100106876,0
16750,0.897177975667879,0
18560,0.897177975667879,0
57350,0.897177975667879,0
94554,0.897177975667879,0
48208,0.897177975667879,0
12104,0.897177975667879,0
22783,0.897177975667879,0
79546,0.897177975667879,0
25605,0.897177975667879,0
63050,0.897177975667879,0
38891,0.897177975667879,0
108655,0.897177975667879,0
47247,0.897177975667879,0
62238,0.897177975667879,0
8900,0.897177975667879,0
57902,0.897177975667879,0
88841,0.897177975667879,0
26211,0.897177975667879,0
36472,0.897177975667879,0
32100,0.897177975667879,0
70176,0.897177975667879,0
102767,0.897177975667879,0
44842,0.897177975667879,0
94572,0.897177975667879,0
14173,0.897177975667879,0
46074,0.897177975667879,0
22265,0.079217780996786,0
21623,0.897177975667879,0
91697,0.897177975667879,0
28118,0.897177975667879,0
41536,0.897177975667879,0
1734,0.897177975667879,0
15143,0.897177975667879,0
41172,0.897177975667879,0
72708,0.897177975667879,0
28186,0.897177975667879,0
83364,0.897177975667879,0
44968,0.897177975667879,0
42972,0.897177975667879,0
109678,0.897177975667879,0
22438,0.897177975667879,0
47330,0.897177975667879,0
29038,0.897177975667879,0
49659,0.897177975667879,0
100158,0.897177975667879,0
85736,0.897177975667879,0
53004,0.236017100106876,0
81196,0.897177975667879,0
82352,0.897177975667879,0
87968,0.897177975667879,0
66209,0.897177975667879,0
15336,0.897177975667879,0
78562,0.897177975667879,0
110100,0.897177975667879,0
108875,0.897177975667879,0
27946,0.897177975667879,0
31078,0.897177975667879,0
11659,0.897177975667879,0
23456,0.897177975667879,0
44554,0.897177975667879,0
30515,0.897177975667879,0
84139,0.897177975667879,0
21103,0.897177975667879,0
72130,0.897177975667879,0
87126,0.897177975667879,0
71210,0.897177975667879,0
37012,0.897177975667879,0
38355,0.897177975667879,0
82150,0.897177975667879,0
5501,0.897177975667879,0
22769,0.897177975667879,0
103466,0.897177975667879,0
98080,0.897177975667879,0
71323,0.897177975667879,0
42927,0.897177975667879,0
13977,0.079217780996786,0
15914,0.897177975667879,0
104318,0.897177975667879,0
100905,0.897177975667879,0
253,0.897177975667879,0
31031,0.897177975667879,0
72875,0.897177975667879,0
87358,0.897177975667879,0
106459,0.897177975667879,0
109964,0.897177975667879,0
10479,0.236017100106876,0
81489,0.897177975667879,0
38195,0.897177975667879,0
6468,0.897177975667879,0
36367,0.079217780996786,0
77920,0.897177975667879,0
51956,0.897177975667879,0
67364,0.897177975667879,0
101225,0.897177975667879,0
78210,0.897177975667879,0
57723,0.897177975667879,0
4450,0.897177975667879,0
69536,0.897177975667879,0
30708,0.236017100106876,0
10632,0.079217780996786,0
2536,0.897177975667879,0
3736,0.897177975667879,0
12334,0.897177975667879,0
94403,0.897177975667879,0
2566,0.897177975667879,0
86767,0.897177975667879,0
86972,0.897177975667879,0
54801,0.897177975667879,0
105418,0.897177975667879,0
8949,0.897177975667879,0
22007,0.897177975667879,0
98032,0.897177975667879,0
50578,0.897177975667879,0
3095,0.897177975667879,0
69062,0.897177975667879,0
66330,0.897177975667879,0
82641,0.897177975667879,0
79874,0.897177975667879,0
58158,0.897177975667879,0
63605,0.897177975667879,0
55238,0.897177975667879,0
105054,0.897177975667879,0
87292,0.897177975667879,0
14430,0.897177975667879,0
16900,0.897177975667879,0
2877,0.897177975667879,0
48361,0.897177975667879,0
89818,0.897177975667879,0
89750,0.897177975667879,0
37642,0.897177975667879,0
61735,0.897177975667879,0
26772,0.897177975667879,0
37775,0.897177975667879,0
62334,0.897177975667879,0
11900,0.897177975667879,0
109729,0.897177975667879,0
44721,0.897177975667879,0
48950,0.897177975667879,0
56269,0.897177975667879,0
87906,0.897177975667879,0
64387,0.897177975667879,0
56725,0.236017100106876,0
56596,0.897177975667879,0
69507,0.897177975667879,0
27917,0.897177975667879,0
6452,0.897177975667879,0
86945,0.897177975667879,0
55559,0.897177975667879,0
73470,0.897177975667879,0
86578,0.897177975667879,0
48929,0.897177975667879,0
84428,0.897177975667879,0
12339,0.897177975667879,0
667,0.897177975667879,0
85961,0.897177975667879,0
48084,0.897177975667879,0
75384,0.897177975667879,0
80400,0.897177975667879,0
74996,0.897177975667879,0
60130,0.897177975667879,0
2937,0.897177975667879,0
64293,0.897177975667879,0
107553,0.897177975667879,0
58507,0.897177975667879,0
46933,0.897177975667879,0
47301,0.897177975667879,0
14889,0.897177975667879,0
96810,0.897177975667879,0
93344,0.897177975667879,0
26004,0.897177975667879,0
30718,0.079217780996786,0
85435,0.897177975667879,0
110515,0.897177975667879,0
23532,0.897177975667879,0
88540,0.897177975667879,0
12591,0.897177975667879,0
22526,0.897177975667879,0
38864,0.897177975667879,0
104073,0.897177975667879,0
47821,0.897177975667879,0
13948,0.897177975667879,0
12410,0.897177975667879,0
80633,0.897177975667879,0
68038,0.897177975667879,0
46338,0.897177975667879,0
80701,0.897177975667879,0
2212,0.897177975667879,0
